,DLSm01,DLSm02,DLSm03,DLSse01,DLSse02,DLSse03,DPSm01,DPSm02,DPSm03,DPSse01,DPSse02,DPSse03,HLm01,HLm02,HLm03,HLse01,HLse02,HLse03,SLTm01,SLTm02,SLTm03,SLTse01,SLTse02,SLTse03,SLm01,SLm02,SLm03,SLse01,SLse02,SLse03,XSm01,XSm02,XSm03,XSse02,XSse03,XSt01
Zotu1899,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu19,0,0,0,0,0,0,0,0,2,177,82,520,0,0,0,1,0,0,0,2,0,20,14,39,0,0,0,0,1,5,0,0,0,5,4,0
Zotu190,42,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,17,0,0,0
Zotu1900,8,1,1,0,1,0,0,4,1,0,0,0,0,4,0,0,1,0,1,5,4,0,0,0,8,0,1,0,0,0,6,4,0,0,0,65
Zotu1901,0,6,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,8
Zotu1902,0,1,0,0,0,0,0,0,0,0,0,0,5,116,8,0,0,0,7,10,3,0,0,0,0,2,5,0,0,0,19,11,30,0,0,0
Zotu1903,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,5,0,1,0,0,6,1,0,0,0,0,0,2,1,0,0,0,1,0,0
Zotu1904,0,0,0,0,2,0,0,3,3,3,17,19,0,0,0,0,0,0,0,0,0,1,6,14,0,0,0,1,5,2,0,0,0,4,5,0
Zotu1905,10,0,1,0,0,0,5,1,3,3,0,0,73,7,11,0,13,0,4,2,1,0,0,0,2,0,7,1,0,0,13,3,21,1,1,3
Zotu1906,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1907,0,0,0,3,2,9,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,122,6,0,0,0,3,1,0
Zotu1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu1909,0,0,0,0,0,0,0,0,1,2,5,390,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,0,0,0,0,5,0
Zotu191,81,0,1,0,4,2,6,13,13,0,0,2,70,1,1,6,2,1,7,17,21,2,0,1,15,4,1,1,0,6,1,34,2,1,25,0
Zotu1910,80,10,7,0,0,0,3,1,0,1,0,0,3,0,0,0,1,0,0,5,2,0,1,0,9,22,8,0,0,0,3,1,0,0,0,2
Zotu1911,28,15,7,0,0,0,27,1,1,0,0,0,213,11,18,0,0,0,0,0,2,0,0,0,37,3,9,0,0,0,8,6,25,0,0,0
Zotu1912,4,27,9,0,0,0,0,0,0,0,0,0,2,21,36,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,11,164,11,0,0,0
Zotu1913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1915,0,0,0,0,0,0,1,0,1,1,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0
Zotu1916,0,0,0,0,0,1,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,202,55,0,0,0,0,1,0
Zotu1917,1,0,0,1,6,0,0,2,0,2,1,4,0,0,0,22,28,16,0,13,3,7,9,1,0,0,0,0,0,0,1,1,0,22,31,0
Zotu1918,6,3,3,0,1,1,12,6,7,0,0,0,4,1,0,0,0,6,35,87,481,0,0,6,12,43,47,0,0,0,7,7,41,0,0,0
Zotu1919,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu192,1,84,22,0,0,0,0,0,0,0,0,0,1,100,14,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,17,0,0,0,0,13
Zotu1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1922,0,1,15,0,5,0,0,1,0,2,0,0,0,0,11,0,5,3,0,5,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5
Zotu1923,0,0,0,0,2,1,0,0,3,5,5,14,0,0,0,0,0,2,0,0,5,7,2,250,0,0,0,0,0,54,0,0,0,1,1,0
Zotu1924,0,0,0,0,0,0,0,2,0,2,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0
Zotu1925,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu1926,28,8,537,0,0,0,9,7,995,0,0,4,3,0,15,0,0,0,0,8,10,0,0,0,11,8,16,0,0,5,1,0,23,0,4,0
Zotu1927,10,1,2,0,0,0,1,4,3,0,0,1,17,3,2,0,0,0,0,0,1,0,0,0,4,1,3,0,0,0,19,2,4,0,0,7
Zotu1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1929,0,0,0,1,0,0,0,0,1,2,2,8,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,2,0,0,0,0,4,0
Zotu193,0,0,13,0,0,0,1,2,91,4,0,0,11,0,0,2,5,3,2,1,3,0,1,2,0,1,0,0,0,2,0,0,1,26,1,0
Zotu1930,0,0,0,1,4,0,0,2,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,3,0,0,0,1,3,0
Zotu1931,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
Zotu1932,0,0,0,0,0,0,1,0,2,20,0,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1933,0,0,2,0,0,0,2,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0
Zotu1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,33,0,0,0
Zotu1936,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
Zotu1937,1,0,0,0,1,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,4,0
Zotu1938,0,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,120,2,6,0,0,0,0,3,0
Zotu1939,1,0,0,0,0,1,0,1,0,0,0,0,7,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Zotu194,7,0,1,0,0,0,51,0,1,33,0,0,18,0,3,0,0,1,3,1,0,0,0,0,0,7,1,8,0,0,1,5,4,0,2,5
Zotu1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu1942,40,14,10,0,0,0,1,21,3,0,0,1,6,0,3,0,0,0,0,0,1,0,0,0,14,32,33,0,0,0,1,2,0,0,0,2
Zotu1943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1945,0,0,0,0,0,0,1,0,1,4,4,139,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,0,0,0,0
Zotu1946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1949,11,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Zotu195,4,5,2,0,0,3,12,5,12,6,0,4,8,11,4,9,1,6,20,8,9,5,0,3,28,3,10,0,0,5,23,4,20,3,7,54
Zotu1950,9,159,2,0,0,0,0,65,4,0,1,0,3,6,1,0,0,0,0,1,0,0,0,0,2,5,8,0,0,0,0,0,0,1,1,0
Zotu1951,10,9,7,0,2,0,4,24,10,0,0,0,16,12,6,1,0,0,6,14,6,0,0,0,3,11,20,0,0,1,26,10,13,1,0,13
Zotu1952,1,0,0,3,0,0,0,0,0,0,0,0,14,0,1,0,1,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,12
Zotu1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1
Zotu1954,1,2,6,0,0,0,2,0,10,0,0,2,1,1,0,0,0,0,7,0,0,0,0,1,5,1,0,0,0,2,2,0,6,0,1,12
Zotu1955,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,5,2,2,0,0,0,8,0,0,0,0,1,1,1,1,0,4,4
Zotu1956,0,0,0,0,0,2,0,6,0,2,8,2,0,0,0,6,7,18,0,0,1,1,0,10,0,0,0,0,2,6,0,0,0,304,15,0
Zotu1957,0,0,0,2,6,6,0,0,2,9,17,37,0,0,0,24,19,64,1,1,1,14,2,7,0,0,0,0,0,3,0,0,0,1,2,0
Zotu1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0
Zotu1959,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu196,0,0,0,5,12,8,4,2,3,7,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,256,188,0,0,0,5,12,0
Zotu1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Zotu1962,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,1,1,2,0,0,0,0,0,2,2,0
Zotu1963,224,27,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,7,18,17,0,0,0,1,5,1,0,0,0
Zotu1964,14,10,11,0,0,0,3,6,4,0,0,0,17,26,12,1,0,1,2,5,4,0,0,0,6,24,23,0,0,0,72,29,13,0,0,9
Zotu1965,4,7,0,0,1,0,5,1,4,1,0,1,13,16,5,1,2,0,6,3,0,0,0,0,9,1,8,0,0,0,9,4,8,0,0,4
Zotu1966,0,5,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Zotu1967,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1968,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,1,3,0,0,0,1,1,237,0,0,0,0,0,0,0,0,0,17,1,0
Zotu1969,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,2,14,4,0,0,0,0,0,0,0,0,0,8,14,16,0,0,0,4,1,0
Zotu197,63,40,99,6,1,3,169,122,55,2,2,0,69,11,132,1,3,4,295,788,1667,3,2,2,64,437,420,0,2,0,27,28,61,5,1,41
Zotu1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1971,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,377,3,15,0,0,0,92,1,1,0,0,0,0,4,0,0,0,0,5,17,0
Zotu1972,11,5,8,0,0,0,22,1,3,0,0,0,62,4,9,2,1,0,9,11,13,0,0,2,11,27,36,0,0,0,11,6,14,0,0,2
Zotu1973,0,0,0,0,0,0,0,9,0,3,2,0,0,0,0,9,6,8,0,0,4,2,3,23,0,0,0,0,1,1,0,0,0,172,14,0
Zotu1974,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
Zotu1975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1976,0,0,0,3,4,1,0,2,1,3,1,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,29,47,40,0,0,0,7,5,0
Zotu1977,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1978,0,0,0,1,1,2,0,0,0,18,13,369,0,0,0,1,0,0,2,0,0,8,1,3,0,0,0,0,1,9,0,0,0,4,11,0
Zotu1979,0,0,0,18,34,25,1,0,4,9,5,6,0,0,0,5,4,6,13,1,0,141,13,9,0,0,0,540,175,139,0,0,0,9,6,0
Zotu198,1,2,134,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,151,0,9,0,0,0,98,0,4,0,0,96
Zotu1980,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,1,0,0,1,11,0,0,0,3,114
Zotu1982,13,21,25,0,0,0,2,152,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,32,220,236,0,0,0,2,47,8,0,0,0
Zotu1983,0,8,1,0,0,0,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,5,0,0,4
Zotu1984,0,0,0,5,5,1,3,0,0,19,3,16,0,0,0,13,2,6,0,1,0,213,25,8,0,0,0,0,0,7,0,0,0,1,1,0
Zotu1985,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu1987,0,0,1,0,0,0,0,0,2,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,2
Zotu1988,24,2,9,0,1,1,34,3,5,0,0,0,86,4,5,0,2,2,1,15,15,0,1,0,40,29,32,0,0,0,16,3,17,0,0,0
Zotu1989,0,0,0,1,1,0,7,1,0,3,0,5,19,0,0,3,1,2,1,0,0,28,2,2,0,0,0,0,0,0,1,0,5,14,4,0
Zotu199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1990,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,4
Zotu1991,0,1,2,3,0,1,13,4,4,1,0,0,0,3,0,0,0,2,30,16,13,0,0,1,12,0,0,1,0,0,3,3,6,0,0,1
Zotu1992,3,3,2,0,0,0,0,1,8,1,0,0,7,9,1,1,2,3,11,5,2,2,0,0,16,1,4,0,0,3,18,1,9,0,0,71
Zotu1993,0,0,0,0,0,0,0,1,8,0,1,1,0,0,0,6,6,7,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,18,147,0
Zotu1994,0,0,0,2,0,3,1,1,0,36,3,46,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,10,46,0,0,0,0,4,0,0
Zotu1995,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1997,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,11
Zotu1998,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Zotu1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Zotu2,0,0,0,11,71,22,38,59,16,34480,62527,1159,0,0,0,141,85,73,22,0,0,1527,105,224,0,0,0,2945,1495,12855,0,0,0,271,15358,0
Zotu20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,361,0,0,0,0,2,297,2,0,0,0
Zotu200,4,170,4,0,0,0,0,0,0,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,146
Zotu2000,0,1,15,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,1,0,0,0,0,0,14,1,1,0,0,1,17,3,3,0,2,9
Zotu2001,5,4,1,0,0,0,3,3,2,0,0,0,24,6,5,0,1,0,6,2,1,4,0,0,9,6,10,1,0,0,9,12,13,0,0,3
Zotu2002,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,1,0,0,0,0,0,4,0,0,0,2,1,0,0,0,2,55,6,0,0,0
Zotu2003,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,7,11,8,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,54,84,0
Zotu2004,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,55,49,119,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0
Zotu2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu2006,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,15,0,0,18
Zotu2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2008,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu2009,15,2,2,0,0,0,0,0,1,0,0,0,62,4,1,1,0,0,1,2,1,0,0,2,2,0,0,1,0,0,4,0,12,0,0,6
Zotu201,57,18,22,0,1,1,0,39,0,0,0,0,8,3,5,0,0,0,0,15,502,0,0,1,276,111,87,0,0,0,124,43,2,0,1,23
Zotu2010,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Zotu2011,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
Zotu2012,4,3,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,1,0
Zotu2013,0,0,0,0,1,0,0,5,0,6,59,4,0,0,0,36,24,40,0,1,2,6,5,5,0,0,0,0,0,0,0,0,0,12,8,0
Zotu2014,0,0,0,1,1,0,0,0,1,7,3,10,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,6,9,7,0,0,0,1,4,0
Zotu2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2016,2,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,3,0,0
Zotu2017,26,14,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,59,0,0,0,1,5,10,0,0,0
Zotu2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,5
Zotu2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu202,311,1,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu2021,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,5,0,0
Zotu2022,24,3,2,2,1,1,5,8,4,1,1,4,7,1,1,1,2,0,23,20,11,1,2,1,2,9,8,1,0,2,0,2,4,0,0,7
Zotu2023,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Zotu2024,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,4,7,5,0,1,0
Zotu2025,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,22,14,23,0,0,2,2,1,2,0,0,0,0,2,3,0,0,0,3,1,0
Zotu2027,30,37,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8,3,0,0,0,40,314,310,0,0,0,0,10,4,0,0,0
Zotu2028,5,4,1,0,7,1,2,3,4,1,0,0,23,28,12,0,2,3,0,35,52,0,1,1,0,5,7,0,0,0,3,4,100,0,0,0
Zotu2029,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2
Zotu203,2,2,3,152,194,143,82,5,10,89,30,52,1,1,4,597,398,570,33,41,53,573,119,90,8,5,2,131,122,180,0,0,1,122,171,0
Zotu2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2034,5,2,0,2,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,3,2,0,1,0,17,2,1,0,0,0,15,0,0,0,0,10
Zotu2035,10,3,5,0,0,0,1,0,1,0,0,0,3,3,7,1,0,1,2,20,17,0,0,0,1,1,5,0,0,0,6,0,14,0,0,1
Zotu2036,4,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Zotu2037,20,6,371,0,0,0,7,6,1554,0,0,6,3,0,8,0,0,0,6,12,14,0,0,0,15,2,14,0,0,4,6,0,17,0,7,0
Zotu2038,0,10,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Zotu2039,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,4
Zotu204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Zotu2040,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,8,9,3,2,0,4,23
Zotu2041,1,1,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,1,2
Zotu2042,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
Zotu2043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu2044,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2045,4,0,0,0,0,0,0,0,0,0,0,0,54,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0
Zotu2046,7,4,4,0,0,0,1,33,4,0,2,0,1,2,2,0,0,0,0,2,4,0,0,0,13,5,3,0,0,0,7,1,2,8,0,10
Zotu2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2048,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,9,8,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu205,117,15,313,0,0,0,11,201,1072,1,1,1,22,6,10,7,12,1,6,12,7,0,0,1,62,290,301,0,0,0,20,690,112,0,0,0
Zotu2050,9,0,4,0,0,0,2,5,1,0,0,0,9,0,11,2,0,0,12,2,0,1,0,0,9,0,1,0,0,1,3,3,1,0,2,8
Zotu2051,0,6,1,0,0,0,0,331,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0
Zotu2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
Zotu2053,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2054,27,9,10,2,0,0,3,0,2,0,0,1,7,2,0,0,0,0,0,3,0,0,0,0,87,16,14,0,0,2,16,8,7,1,0,15
Zotu2055,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,3,1,0,0,0,19
Zotu2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
Zotu2057,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu2059,0,0,0,0,0,0,0,0,0,30,89,4,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,1,3,0,0,0,0,1,0
Zotu206,0,19,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,84,7,0,0,0,0,79,9,1,0,0,195
Zotu2060,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zotu2061,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,67
Zotu2062,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Zotu2063,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Zotu2064,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
