,DLSs01,DLSs02,DLSs03,DLSw01,DLSw02,DLSw03,DPSs01,DPSs02,DPSs03,DPSw01,DPSw02,DPSw03,HLs01,HLs02,HLs03,HLw01,HLw02,HLw03,SLTs01,SLTs02,SLTs03,SLTw01,SLTw02,SLTw03,SLs01,SLs02,SLs03,SLw01,SLw02,SLw03,XSs01,XSs02,XSs03,XSw01,XSw02,XSw03
Zotu2990,8,0,5,0,0,0,6,10,2,0,1,1,2,2,0,0,2,0,3,0,3,0,1,0,4,1,1,0,1,0,3,1,0,0,2,0
Zotu2991,1,0,0,2,3,0,0,1,1,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,2,0,0,27,72,100,0,0,3,0,0,0
Zotu29919,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu2992,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,5,6,6,0,2,0,0,1,0,0,0,0,13,0,0,0,1,1
Zotu2993,0,0,0,0,0,0,0,0,18,0,2,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,1,1,3,1,2,0,0,0
Zotu2994,0,0,2,0,0,3,2,1,0,2,42,39,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,0,1,0,0,4,1
Zotu29946,1,0,0,7,0,2,1,7,0,0,0,0,2,2,12,0,0,0,0,0,2,0,4,0,9,254,10,0,0,0,3,5,3,0,0,0
Zotu2995,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu29955,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0
Zotu2996,0,0,0,0,0,0,0,0,8,0,0,0,13,30,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,14,86,0,0,0
Zotu29963,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2997,0,0,1,0,0,1,0,2,7,0,0,1,15,26,13,0,0,0,2,1,0,1,0,1,2,2,0,0,0,0,8,12,51,0,0,1
Zotu2998,4,3,3,0,0,0,2,7,0,0,0,0,6,9,4,0,0,0,0,0,2,1,0,0,5,0,3,0,0,0,38,19,1,0,2,0
Zotu2999,2,44,9,0,0,0,2,1,1,0,0,1,2,1,0,1,0,0,1,0,0,0,1,0,6,6,5,0,0,0,0,1,0,1,0,1
Zotu3,0,0,0,0,0,0,0,0,11,0,1,0,19,8,9,0,1,0,2,8,12,2,0,0,0,0,0,0,0,0,19,4978,19,4,0,0
Zotu30,0,0,1,1,1,2,0,2,1375,3,2,4,5,5,143,4,0,2,7,6,296,86,26,3,3,0,0,63,4,3,2,301,590,45,6,11
Zotu300,23,13,2405,1,4,7,35,45,0,2,20,24,0,0,0,4,3,0,0,0,0,4,4,5,247,235,237,29,41,1,0,0,0,3,39,27
Zotu3000,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,1,0,0,3,3,2,0,0,0,0,0,0,2,0,1,0,7,0,0,0
Zotu3001,0,2,0,0,0,1,0,0,0,6,1,0,6,7,4,0,0,0,0,6,1,0,7,11,0,0,0,4,0,0,0,3,0,0,0,0
Zotu30019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3002,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,42,0,0,2,0,7,0,2,0,0,2,0,0,0,0,0,0,0,1,2
Zotu3003,4,0,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Zotu3004,0,0,0,0,0,0,0,0,3,3,1,0,4,0,0,0,0,1,4,3,1,5,88,1,1,0,0,0,0,0,2,0,0,0,0,0
Zotu3005,6,30,13,0,0,2,0,1,2,0,0,1,7,9,2,1,0,1,1,0,0,0,1,1,11,1,6,0,0,0,6,2,2,0,0,1
Zotu3006,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,6,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Zotu3007,4,4,10,0,0,0,8,7,1,0,0,1,2,4,2,0,1,0,0,1,0,3,0,3,0,0,2,0,0,0,0,6,2,0,1,1
Zotu30085,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu3009,69,0,7,0,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,8,83,28,0,1,2,18,3,2,0,0,0
Zotu30092,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu30096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0
Zotu301,0,0,0,70,51,13,2,1,55,65,13,10,69,55,17,2,4,2,336,294,173,29,14,2,5,2,0,11,12,4,12,2,4,2,3,3
Zotu3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zotu30100,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3011,1,1,1,0,0,10,0,1,1,4,17,11,0,0,1,0,0,0,0,0,0,1,8,3,0,0,0,31,9,23,0,1,0,19,5,3
Zotu3012,1,0,0,0,0,0,0,0,0,0,0,0,18,47,43,0,0,0,2,3,3,0,0,0,0,0,0,0,2,0,9,7,11,0,0,0
Zotu3013,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu3014,0,0,0,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu3015,2,0,1,1,0,2,0,0,7,2,8,8,0,0,0,0,0,1,2,0,2,5,0,0,1,0,0,17,23,30,0,0,4,0,0,0
Zotu3016,0,0,0,1,2,38,0,0,0,46,5,17,1,0,0,0,0,2,0,0,0,8,25,5,0,0,0,2,2,1,1,0,1,0,0,0
Zotu3017,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,24,14,9
Zotu3018,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,72,9,0,0,5,1,0,0,0,0,0,5
Zotu3019,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Zotu302,3,3,23,269,204,126,6,11,0,115,693,401,0,0,0,12,2,13,0,0,0,76,31,25,4,10,2,248,275,255,0,0,1,35,84,30
Zotu3020,1,2,0,0,0,0,0,0,0,0,0,0,12,105,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0
Zotu3021,0,0,0,0,0,0,0,0,0,0,0,0,10,61,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,18,12,0,0,0
Zotu3022,6,8,2,1,0,2,1,0,3,2,0,0,1,1,1,2,0,0,1,2,4,0,0,0,2,9,7,0,1,0,13,13,2,1,1,0
Zotu3023,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0
Zotu3024,4,0,8,1,0,0,0,3,0,0,0,1,13,29,18,0,0,0,1,2,2,2,0,2,5,89,57,0,0,0,5,3,3,0,1,0
Zotu3025,0,0,0,0,0,0,0,0,0,0,0,0,8,73,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,18,16,0,0,0
Zotu3026,3,1,1,0,1,2,0,0,1,2,3,11,0,0,0,2,1,3,0,0,0,19,10,62,0,1,1,3,8,4,2,0,0,9,14,10
Zotu3028,2,0,0,1,4,0,0,0,0,0,0,0,1,0,3,47,43,17,0,0,1,6,0,3,0,0,0,0,1,3,0,0,0,2,5,3
Zotu3029,1,0,3,2,4,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,70,50,60,0,0,0,0,3,2
Zotu30294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Zotu303,1,1,1,0,0,2,0,1,455,7,0,0,0,1,6,0,0,0,3,8,19,0,2,1,0,0,0,4,12,20,7,7,53,4,2,0
Zotu3030,0,0,0,0,1,4,0,0,3,5,1,1,1,1,0,0,1,0,2,2,1,25,2,34,1,0,0,0,0,0,1,0,0,9,0,1
Zotu3031,8,4,2,0,0,0,2,9,16,1,0,0,7,1,1,0,0,0,4,2,8,3,1,0,1,0,0,0,0,0,3,12,4,1,1,0
Zotu3032,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,3,0,0,7,0,0,0
Zotu3033,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3034,0,0,2,0,0,5,0,1,0,1,42,35,0,0,0,1,0,1,0,0,0,3,0,4,0,0,0,25,20,21,0,0,0,0,0,0
Zotu3035,4,2,0,0,0,1,1,1,1,0,0,0,7,3,0,1,0,0,1,1,0,0,0,0,8,4,1,0,0,0,7,1,2,0,0,0
Zotu3036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,0
Zotu3037,0,0,0,0,0,0,0,0,0,0,0,0,8,75,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,17,0,0,0
Zotu3038,0,11,3,0,0,0,1,7,1,1,0,1,3,1,0,1,0,0,0,1,2,0,0,0,10,3,2,0,1,0,6,8,2,0,1,1
Zotu3039,0,0,2,2,12,65,0,1,0,9,3,2,0,0,0,0,0,0,0,0,0,2,12,9,0,1,0,9,3,1,0,0,0,0,2,6
Zotu304,0,0,0,0,0,1,0,0,189,1,0,1,8,1,38,1,0,1,15,9,58,15,3,4,1,0,0,7,0,0,1,4,150,32,2,0
Zotu3040,1,5,0,1,0,0,1,0,0,0,0,0,4,18,11,0,0,0,1,1,0,1,1,0,4,5,13,0,0,0,4,3,2,0,0,0
Zotu3041,0,0,0,6,1,2,0,0,1,0,2,1,5,3,1,0,0,0,7,6,7,1,19,0,0,0,0,0,1,0,1,1,0,0,0,0
Zotu3043,1,2,25,1,0,0,3,0,1,0,0,3,5,2,2,1,0,0,0,0,0,0,3,0,7,3,1,0,0,0,1,0,2,0,2,6
Zotu3044,6,17,29,0,0,0,8,21,0,0,0,1,5,14,4,0,0,2,0,1,0,0,0,0,4,4,0,0,0,0,6,5,39,0,0,0
Zotu3045,0,0,0,0,0,0,0,0,0,0,0,0,6,80,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,19,17,0,0,0
Zotu3046,0,0,0,0,0,70,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu30469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Zotu3047,0,23,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,2,2,4,0,2,0,4,1,0,0,0,0
Zotu30474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3048,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,6,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Zotu3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu30491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu305,1,0,0,0,0,0,0,0,485,2,0,1,0,0,0,0,0,0,26,31,40,23,0,1,0,0,0,8,0,1,55,10,147,6,1,0
Zotu3050,0,0,3,0,0,3,0,1,0,1,63,48,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1
Zotu3051,0,0,1,5,1,0,0,2,0,1,34,18,0,0,0,1,0,0,0,0,0,4,27,12,0,0,0,1,0,0,0,0,0,0,4,0
Zotu3052,2,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,0,2,0,0,0,1
Zotu3053,1,0,2,0,0,2,0,0,0,1,42,65,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,2,3,0,0,0,0,0,0,1
Zotu3054,1,2,5,0,0,0,74,28,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4,0,5,0,0,0,4,2
Zotu3055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu3057,1,7,5,1,0,0,1,2,0,0,0,0,6,1,3,1,0,0,1,0,0,0,0,0,4,2,1,1,0,0,5,2,2,1,1,1
Zotu3058,25,7,38,0,0,0,2,2,0,0,0,2,6,20,3,0,0,0,1,0,0,0,0,0,15,0,1,0,1,3,8,1,5,0,0,1
Zotu3059,0,0,0,0,0,0,0,0,0,0,0,0,9,26,44,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,12,21,11,0,0,0
Zotu30598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu306,57,17,24,24,0,1,9,0,3,7,0,1,245,444,102,3,0,0,11,55,13,15,50,0,2,23,0,2,2,2,49,20,43,3,1,0
Zotu3060,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,9,10,0,0,0,1,0,0,0,0,0,15,0,0,0,1,0
Zotu3061,0,0,0,0,0,0,1,0,0,2,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,52
Zotu3062,0,0,0,1,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1
Zotu3063,0,0,0,0,0,71,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,0,0,0
Zotu3064,0,0,1,0,0,0,2,15,3,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
Zotu3065,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Zotu3066,0,0,0,0,7,5,0,0,3,22,0,0,1,1,2,0,0,1,5,7,4,1,0,0,1,1,1,0,10,0,0,1,3,0,0,0
Zotu3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu3068,3,4,2,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,14,4,2,0,2,2,0,0,0,0,0,1
Zotu3069,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
Zotu307,1,17,14,0,0,3,9,8,1,34,14,37,0,0,0,48,19,12,0,0,0,3,0,0,2,0,0,17,22,0,0,0,1,1034,912,842
Zotu3070,0,3,0,76,51,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,4,6,1,0,0,0,0,0,0
Zotu30706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
Zotu30709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu3071,0,5,0,0,0,1,0,0,2,0,0,0,0,16,0,0,0,0,1,5,1,0,0,0,10,0,0,0,0,0,1,5,1,0,0,0
Zotu30712,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3072,0,0,0,1,0,5,0,0,12,11,13,7,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,19,12,4,1,0,2,12,14,0
Zotu30729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Zotu3073,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,2,0,1,0,0,0,46,13,23,4,0,0,0,0,2,0,0,0,0,0,0
Zotu30732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
Zotu3074,0,0,1,0,0,0,0,0,0,0,0,0,5,81,8,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,9,13,16,0,0,0
Zotu30743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Zotu30745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Zotu30747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Zotu3075,0,0,0,0,2,6,0,0,0,156,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
Zotu30750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0
Zotu30752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Zotu30753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0
Zotu30757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Zotu3076,18,2,2,0,2,0,1,0,0,0,0,0,9,26,7,0,0,0,0,4,1,1,0,0,3,18,38,0,0,0,2,2,7,0,0,0
Zotu30761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Zotu30762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0
Zotu3077,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,4,285,0,0,0,0,0,0,0,0,0
Zotu3078,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,50,88,0,0,0,0,1,0
Zotu308,3,0,1,7,0,6,15,30,0,0,0,35,0,0,0,12,1,0,0,0,0,6,12,3,725,914,115,0,34,4,0,0,0,0,0,27
Zotu3080,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,9,6,23,245,0,0,0,0,0,0,0,0,0
Zotu3081,0,2,73,0,0,0,0,1,0,0,0,0,6,3,2,0,1,0,0,0,0,1,0,0,20,1,0,2,1,0,7,36,7,0,2,0
Zotu3082,1,0,1,3,5,4,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,40,39,77,0,0,0,0,8,0
Zotu3083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu30840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0
Zotu30843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu30844,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Zotu3085,0,0,0,0,0,0,0,0,0,1,0,0,38,22,43,0,0,0,1,0,4,6,0,0,2,2,0,0,0,0,3,1,9,0,0,0
Zotu3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2,0,0,4,0,0,10,0,4,0,0
Zotu30878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu3088,0,0,1,1,0,0,1,11,0,0,0,1,9,4,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,4,0
Zotu3089,34,0,9,0,1,1,3,3,0,0,0,5,1,0,1,2,0,0,0,1,3,0,0,0,14,9,31,0,1,2,1,6,1,0,2,1
Zotu309,3712,77,203,1,1,1,97,1,0,1,1,1,22,7,33,106,0,0,3,0,0,59,1,0,156,9,7,0,1,90,3,10,32,1,0,3
Zotu3090,0,1,1,4,8,1,0,0,0,0,5,5,0,0,0,1,2,2,0,0,0,12,22,37,0,0,1,17,6,1,0,3,0,5,12,0
Zotu3091,27,5,17,0,0,0,1,0,0,0,0,0,3,4,6,1,0,0,0,0,0,0,0,0,20,10,18,0,0,1,5,12,6,0,0,1
Zotu3092,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,4,0
Zotu3093,0,31,1,0,0,0,0,0,6,1,0,0,0,5,4,0,1,0,1,5,3,0,0,2,3,2,5,0,0,0,2,6,2,0,0,0
Zotu3094,7,13,260,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0
Zotu3095,0,6,7,0,0,1,2,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,45,30,20
Zotu30953,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Zotu3096,2,1,9,0,0,0,6,6,2,0,1,0,9,1,5,0,1,0,1,3,0,0,0,0,0,14,13,0,0,0,4,3,4,0,1,1
Zotu30961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu30965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0
Zotu30967,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0
Zotu3097,18,4,19,0,2,1,1,0,0,1,0,0,4,6,3,2,1,0,0,1,0,0,2,1,13,37,24,0,0,1,3,6,4,0,1,0
Zotu3098,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,0,0,0,2,6,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0
Zotu30986,0,0,0,0,4,0,0,0,0,3,0,0,3,1,0,0,0,0,1,2,0,0,1,0,0,3,3,0,0,0,2,0,1,1,0,1
Zotu3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Zotu31,2,16,16,111,9,5,9,7,691,59,20,79,205,10,177,23,23,11,203,51,171,72,3518,236,1,32,2,176,43,10,3,285,575,918,495,829
Zotu310,7,0,9,55,43,71,4,4,0,81,256,392,0,0,0,25,12,1,0,0,1,538,642,845,24,4,9,15,14,40,0,0,0,4,11,14
Zotu3100,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,17,28,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3101,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
Zotu3102,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Zotu3103,14,13,15,0,1,0,0,0,0,2,0,1,9,3,1,1,1,0,0,0,0,0,0,4,31,9,67,0,2,0,1,4,2,0,0,0
Zotu31038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
Zotu3104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu31044,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0
Zotu3106,0,1,1,7,6,2,1,1,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,21,32,16,0,0,1,26,13,29
Zotu3107,1,0,0,1,0,1,0,1,13,0,0,0,0,2,0,1,0,0,1,6,2,0,0,0,0,1,1,1,0,2,1,1,6,0,0,0
Zotu31078,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Zotu3108,0,5,6,0,0,0,10,24,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,0,1,1,2,0,2,0,2,2,3,0,0,1
Zotu3109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zotu31091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
Zotu311,1,0,0,3,0,0,0,0,49,0,0,0,0,2,0,10,1,0,39,35,43,0,12,0,0,8,0,0,0,0,48,0,0,3,7,5
Zotu3110,0,0,8,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
Zotu31103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0
Zotu31105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,1,0,0,0,0,0,0
