,DLSse01,DLSse02,DLSse03,DPSse01,DPSse02,DPSse03,HLse01,HLse02,HLse03,SLTse01,SLTse02,SLTse03,SLse01,SLse02,SLse03,XSse01,XSse02,XSse03
otu10624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1063,0,0,0,0,0,0,20,9,20,0,0,0,0,0,0,5,1,1
otu10648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1065,5,2,1,112,67,305,18,14,30,94,27,27,0,5,13,33,5,10
otu10654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10656,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
otu1066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
otu1067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10670,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,0
otu10673,0,0,0,0,1,6,0,0,0,1,0,1,0,0,1,0,0,0
otu10676,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
otu10677,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10680,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10687,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10691,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu107,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu1070,19,9,19,2,1,1,0,1,0,0,0,0,257,50,46,0,7,5
otu10706,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10707,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu1071,0,7,1,3,3,13,5,1,3,24,2,4,67,157,91,8,3,9
otu10710,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,3,0,0
otu10712,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
otu10713,0,0,0,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0
otu10714,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
otu10715,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0
otu10719,0,1,0,0,2,1,0,0,0,4,2,1,0,0,0,0,3,2
otu1072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10720,0,0,0,2,5,0,1,1,0,3,0,0,0,2,0,0,1,0
otu10721,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10722,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,3,2
otu10723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,3
otu10724,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,2,10,2
otu10725,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1
otu10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
otu10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu1073,1,4,1,7,5,18,194,142,261,72,5,3,2,2,1,39,18,11
otu10732,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu10739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10744,0,0,0,234,2,15,0,0,0,4,2,15,4,0,0,4,0,0
otu10745,0,0,0,12,10,8,1,0,3,0,0,2,2,1,3,0,0,1
otu10746,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,2,0
otu10747,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1
otu10748,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,10,0
otu10749,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1075,0,0,0,0,10,4,0,0,0,1,0,2,0,0,0,0,3,1
otu10750,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10751,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,1,0
otu10752,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,2,2,2
otu10753,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,3
otu10754,0,0,0,2,1,14,0,0,0,0,0,1,0,0,1,0,0,1
otu10755,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
otu10756,0,0,0,0,4,25,0,0,0,0,0,0,0,1,1,0,0,0
otu10757,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0
otu10758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10759,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0
otu1076,5,2,2,56,52,102,19,19,18,104,12,10,4,3,6,34,8,12
otu1077,0,4,0,0,1,3,1,2,6,1,4,4,0,0,0,4,2,1
otu10770,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu10772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10775,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10779,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,2,1
otu1078,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
otu10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10787,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1079,0,0,1,0,0,0,3,7,9,49,20,0,0,0,1,494,5,2
otu10790,2,1,0,1,0,3,1,0,0,0,0,1,1,1,3,0,7,1
otu10792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10808,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu10809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1081,0,0,2,0,0,1,6,0,2,0,0,6,0,0,1,3,2,2
otu10811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10816,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0
otu10817,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0
otu10818,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1
otu10819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2
otu1082,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10820,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,2
otu10821,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0
otu10822,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,10,4,1
otu10823,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,2
otu1083,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,1,0,2
otu10831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
otu10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1084,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1085,4,10,8,3,2,3,0,3,3,18,1,11,164,131,104,15,35,22
otu10850,0,1,0,5,0,3,1,0,1,11,1,232,0,1,10,1,41,23
otu10851,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4
otu10852,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22
otu10857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2
otu10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10864,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
otu10866,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
otu10867,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0
otu10868,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0,0,0
otu1087,1,4,3,1,1,0,0,2,7,1,0,10,1,0,0,4,1,1
otu10870,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,6,13
otu10877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
otu1088,0,0,0,38,64,232,0,2,0,12,5,22,0,0,7,1,2,3
otu10886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1089,0,0,1,20,16,15,4,1,7,22,13,549,0,0,0,1,18,0
otu109,0,0,121,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu1090,0,0,0,5,23,29,0,0,0,0,0,0,0,0,0,0,0,0
otu10900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10906,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
otu1091,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10916,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10924,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu10927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10929,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
otu1093,0,28,1,0,0,8,0,21,10,0,19,12,0,0,25,1,0,8
otu10931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10939,0,0,0,0,1,1,5,0,0,9,0,1,0,0,0,0,0,0
otu1094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10941,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10944,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
otu10945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10947,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
otu1095,0,0,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,0
otu10950,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0
otu10952,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
otu10955,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
otu10957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1096,2,0,3,14,17,34,0,0,0,0,0,19,16,283,86,0,28,20
otu10961,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10965,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
otu10970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
otu10976,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
otu10978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu10984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10986,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
otu10987,0,0,0,0,3,0,0,4,3,0,0,1,0,0,0,1,0,1
otu10988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu10990,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
otu10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu10993,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1
otu10996,0,0,1,0,0,0,1,4,4,3,1,0,1,0,0,4,0,1
otu10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10998,0,0,0,2,1,2,0,0,0,0,1,2,0,0,0,0,0,0
otu10999,0,0,0,0,0,0,6,2,5,0,0,1,0,0,0,1,1,0
otu11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu110,2,1,0,3,2,1,17,3,6,20,2,6,1,1,2,6,3,2
otu1100,0,0,0,10,7,12,4,0,6,7,9,728,0,0,0,0,30,2
otu11001,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,1
otu11002,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
otu11003,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
otu11005,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1,0
otu11006,10,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,4,4
otu11007,3,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
otu11008,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11009,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
otu1101,0,0,0,1,3,9,0,0,0,2,1,1,0,2,2,0,0,1
otu11010,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu11011,169,225,194,2,0,2,14,21,9,17,2,3,4,8,9,6,3,1
otu11012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11014,0,0,1,0,0,1,0,0,0,0,0,2,1,16,1,0,0,0
otu11015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
otu11018,0,0,1,0,0,0,2,0,0,6,1,0,0,1,0,0,2,1
otu11019,0,2,3,0,1,0,0,0,2,1,0,0,4,6,6,1,0,2
otu1102,0,29,0,1,0,0,102,420,32,0,12,0,0,0,0,6,20,19
otu11020,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11021,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11024,0,0,1,0,0,0,0,0,0,0,0,0,3,6,2,0,0,2
otu11025,0,0,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0
otu11026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11027,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,4
otu1103,0,0,0,3,3,7,10,0,0,1021,54,2,0,0,0,162,0,3
otu11030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11038,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1104,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,3,2
otu11046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1105,15,2,6,20,25,21,27,29,22,95,20,15,5,5,10,106,24,36
otu11053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11061,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11064,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0
otu11065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11066,21,3,4,0,0,0,0,0,2,1,0,0,1,0,3,1,0,1
otu11068,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
otu11072,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11077,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
otu11081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1109,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0
otu11092,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu11098,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu111,2,2,1,3,0,0,0,11,7,0,3,4,2,1,0,5,0,1
otu11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1111,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,12
otu11111,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
otu11112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
otu11113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu11115,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,4,1
otu11117,0,4,0,0,0,1,3,2,6,1,1,3,1,2,14,2,5,20
otu11118,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,3,5
otu11119,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1113,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
otu11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu11133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11136,1,2,1,1,0,0,0,3,3,0,0,4,1,6,7,0,5,2
otu11139,0,0,0,1,0,4,0,0,0,1,1,1,0,2,0,0,0,1
otu11140,0,0,0,17,6,6,0,0,1,1,0,0,0,3,13,1,0,10
otu11141,0,0,0,2,2,1,0,0,0,0,0,0,1,2,1,0,0,0
otu11142,0,0,0,15,0,2,0,0,0,0,0,0,0,4,0,0,0,0
otu11144,31,16,15,19,21,30,145,126,396,43,18,10,8,10,13,65,14,22
otu11145,0,0,0,3,1,4,0,0,0,1,0,1,0,0,0,1,0,2
otu11146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11147,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,0,6,1
otu11148,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,13,0
otu11149,0,0,0,0,1,1,1,2,1,3,0,1,0,0,0,2,0,0
otu11151,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1
otu11152,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,0,1,0
otu11154,2,0,0,1,1,6,0,0,0,1,0,1,0,0,0,0,1,1
otu11155,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,3,1
otu11156,0,0,0,5,5,1,0,0,0,1,0,0,4,7,11,7,0,15
otu11157,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu11158,1,2,4,1,1,2,0,0,0,1,0,1,1,1,7,0,4,4
otu11159,0,0,0,1,0,11,2,1,2,1,0,1,0,0,0,0,0,0
otu1116,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0
otu11166,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
otu11167,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu1117,0,3,1,2,2,4,0,0,1,0,0,0,29,51,46,4,3,2
otu11170,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu11181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu11187,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0
otu11189,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
otu1119,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11190,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu11193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu112,0,9,1,2,0,8,0,8,7,0,4,5,1,0,13,6,0,23
otu1120,0,4,0,0,1,0,0,0,0,2,0,4,0,2,7,0,5,3
otu11200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11201,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu11207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11213,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,1,2,2
otu11214,0,0,0,1,0,2,19,0,0,0,0,0,4,0,3,0,1,7
otu11215,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,1
otu11216,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,6
otu11217,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0
otu11218,0,0,0,0,0,0,16,6,1,0,0,0,0,0,0,0,0,0
otu11219,0,0,0,0,0,0,19,2,16,0,0,0,0,0,0,0,0,0
otu1122,4,0,2,0,0,0,3,1,3,4,0,1,2,1,1,0,0,1
otu11220,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,5
otu11221,0,0,0,1,0,1,0,11,3,0,0,0,0,0,1,0,1,1
otu11222,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,9
otu11225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1123,0,0,1,0,0,0,0,0,0,0,0,0,6,15,20,0,1,1
otu11236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu11238,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1124,0,1,0,86,181,61,1,2,1,15,8,23,1,2,3,2,1,3
otu11241,0,10,4,0,0,0,1,7,10,1,0,7,1,0,0,0,0,1
otu11247,0,0,0,0,0,1,0,0,0,3,0,12,0,0,0,0,0,0
otu11248,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,10,5
otu11249,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
otu1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu11250,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
otu11251,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0
otu11252,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
otu11253,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
otu11254,0,1,0,3,1,2,1,0,1,3,1,40,0,0,0,0,11,0
otu11255,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
otu11256,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
otu11257,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
otu11258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,3
otu11259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,12,0
otu1126,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
otu11261,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0
otu11265,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
otu11266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1127,2,8,0,1,9,0,17,21,18,2,0,0,0,6,2,17,313,42
otu11270,0,0,0,2,0,4,0,0,1,0,0,0,0,0,1,2,0,2
otu11271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
otu11284,0,0,0,2,0,1,0,0,0,1,0,0,4,7,0,2,0,0
otu11285,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
otu11286,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0
otu11287,0,0,0,0,1,0,0,0,0,1,0,0,0,7,4,0,0,0
otu11288,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,6,9
otu11289,2,0,0,0,0,0,0,0,0,0,0,0,1,5,77,0,0,2
otu1129,0,0,0,2,0,3,0,0,0,2,1,2,0,0,0,0,0,2
otu11290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
otu11296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
otu11297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0
otu11298,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,6
otu113,12,14,17,3910,385,344,0,1,1,68,8,24,1209,528,1192,21,7,69
otu1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu11303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1131,15,1,14,0,0,0,38,0,0,20,0,0,4,9,0,0,0,0
otu11311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11314,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
