SpeciesID	DLSm01	DLSm02	DLSm03	DLSs01	DLSs02	DLSs03	DLSse01	DLSse02	DLSse03	DLSt01	DLSt02	DLSt03	DLSw202001	DLSw202002	DLSw202003	DPSm01	DPSm02	DPSm03	DPSs202001	DPSs202002	DPSs202003	DPSse01	DPSse02	DPSse03	DPSt01	DPSt02	DPSt03	DPSw202001	DPSw202002	DPSw202003	HLm01	HLm02	HLm03	HLs202001	HLs202002	HLs202003	HLse01	HLse02	HLse03	HLt01	HLt02	HLt03	HLw202001	HLw202002	HLw202003	SLTm01	SLTm02	SLTm03	SLTs202001	SLTs202002	SLTs202003	SLTse01	SLTse02	SLTse03	SLTt01	SLTt02	SLTt03	SLTw202001	SLTw202002	SLTw202003	SLm01	SLm02	SLm03	SLs01	SLs02	SLs03	SLse01	SLse02	SLse03	SLt01	SLt02	SLt03	SLw202001	SLw202002	SLw202003	XSm01	XSm02	XSm03	XSs202001	XSs202002	XSse01	XSse02	XSse03	XSt01	XSt02	XSt03	XSw202001	XSw202002	XSw202003	XsSs202003
Zotu1612	1	11	3	0	0	0	1	1	0	6	13	3	0	5	12	15	8	3	0	2	1	0	0	0	1	0	1	1	11	0	17	5	4	30	1	2	0	0	2	23	26	10	1	1	12	0	6	9	5	47	41	0	0	1	0	2	5	1	4	0	18	0	2	1	0	0	0	0	0	6	2	0	0	0	0	2	0	1	3	13	0	0	0	9	6	14	4	10	1	21
Zotu1613	295	8	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	36	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1614	4	2	1	25	32	47	0	2	0	0	0	0	4	0	5	0	0	4	2	10	4	0	1	0	1	1	0	0	0	0	7	1	4	7	2	1	2	3	1	2	2	0	9	0	0	2	4	2	5	6	8	0	0	1	1	1	0	4	0	0	2	1	3	15	19	19	0	0	3	1	4	1	2	3	0	3	3	13	20	17	2	0	1	1	4	1	0	2	4	14
Zotu1615	0	0	0	0	98	12	0	5	0	0	0	0	0	21	0	6	1	0	0	1	0	4	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	6	0	1	6	0	0	47	0	0	2	0	0	0	0	0	0	0	1	0	0	18	6	5	3	0	0	0	2	2	0	0	0	0	0	0	10	10	3	0	0	0	6	0	8	0	0	10
Zotu1616	0	0	0	0	0	0	0	0	1	0	0	0	9	4	1	0	0	0	3	7	2	2	1	4	0	0	0	36	34	46	0	0	0	0	7	0	0	0	0	0	0	0	8	9	20	0	0	0	0	9	3	1	0	0	0	0	0	34	27	14	0	0	0	0	1	1	1	0	3	0	0	0	21	30	23	0	0	0	8	8	0	0	1	0	0	0	2	4	9	5
Zotu1617	16	0	1	3	1	3	5	0	0	8	1	0	0	1	1	0	2	1	1	0	7	0	0	0	2	0	3	0	0	1	12	0	0	0	5	2	1	0	2	166	7	20	2	1	0	0	2	2	3	5	0	0	0	0	9	0	0	0	2	0	0	0	5	5	2	3	0	0	0	0	5	2	0	0	1	1	0	2	1	1	0	0	0	15	8	54	4	0	4	8
Zotu1618	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	7	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1619	16	7	26	2	0	0	0	0	0	6	0	3	0	0	6	20	0	25	4	0	0	0	0	3	1	1	0	0	0	0	37	5	20	5	1	0	1	0	0	180	5	10	2	0	6	15	9	3	0	11	19	0	0	0	3	0	3	0	1	0	12	14	14	2	0	0	0	0	1	3	0	2	0	0	0	5	3	28	9	4	1	1	1	12	0	36	2	3	0	7
Zotu162	45	12	29	21	79	24	10	14	0	84	113	154	443	1	0	19	11	14	6	0	2	2	0	2	28	28	57	0	0	8	72	25	64	531	498	2071	2	27	8	434	105	162	414	1	0	116	188	90	503	7	2	2	6	3	67	32	40	0	0	372	18	7	20	33	166	127	0	0	2	33	49	45	10	0	0	28	10	96	39	8	11	4	5	205	103	256	209	324	317	8
Zotu1620	1	16	0	0	1	0	1	0	0	1	23	1	9	2	0	0	0	0	0	0	0	0	0	0	14	10	13	0	0	0	0	7	0	11	15	26	0	0	0	2	12	1	15	0	0	1	0	0	5	0	0	0	0	0	18	168	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	4	4	8	7	0
Zotu1621	3	0	0	11	0	7	0	0	0	3	0	0	7	0	0	1	0	0	3	4	1	0	0	3	4	0	0	0	0	0	3	0	0	100	1	16	0	0	1	2	0	0	8	0	0	1	0	1	24	10	7	0	0	0	0	0	0	3	0	8	6	0	0	13	6	13	0	0	1	3	0	0	2	6	0	0	0	1	16	30	0	0	0	0	0	0	0	3	2	10
Zotu1622	15	7	17	0	1	1	0	0	0	8	2	6	0	0	0	7	1	3	2	2	0	0	0	0	7	4	4	1	0	0	10	6	9	0	0	0	1	0	0	1	8	3	0	0	0	0	11	12	1	3	0	0	0	0	1	2	8	0	0	0	17	62	53	0	0	0	0	0	0	11	3	12	0	0	0	9	12	104	1	1	0	0	0	4	1	14	0	0	0	0
Zotu1623	1	4	5	0	3	0	0	0	0	5	9	41	1	5	1	0	0	2	29	7	17	0	0	0	1	0	3	0	0	2	1	3	2	5	2	24	1	0	0	31	31	13	1	0	0	20	2	2	7	2	2	0	0	0	2	5	3	0	2	4	2	6	3	3	0	7	0	0	0	4	1	6	5	1	2	1	0	2	25	6	1	0	1	9	17	10	1	0	2	8
Zotu1624	7	4	91	86	1	14	0	0	0	3	0	7	1	2	12	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	23	1	7	9	2	2	1	0	1	2	0	7	0	0	6	5	0	0	13	11	27	0	0	1	2	0	5	0	0	1	3	5	17	18	10	34	1	0	0	0	0	0	1	0	0	5	2	3	12	11	0	0	0	0	0	0	0	8	0	12
Zotu1625	6	0	1	3	1	17	0	17	2	31	8	7	0	0	0	42	10	22	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	11	5	11	0	0	0	0	0	1	55	64	0	0	0	0	8	5	3	0	0	0	0	0	2	4	2	6	2	5	0	0	4	5	2	8	0	0	0	3	1	3	0	0	3	0	2	0	1	0	0	0	0	0
Zotu1626	0	4	1	3	1	0	0	0	0	0	5	0	0	19	14	1	0	0	19	58	32	0	0	0	1	2	0	0	0	0	0	3	0	0	9	0	0	0	0	10	28	4	10	0	0	0	0	0	21	0	0	0	0	0	2	18	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	1	0	14	0	0	0	6	0	4	0	0	0	13
Zotu1627	0	0	0	0	0	0	0	0	0	0	0	0	5	15	7	0	0	0	3	0	7	0	0	0	0	0	0	7	3	0	0	0	0	43	14	7	0	0	0	0	0	0	2	5	1	0	0	0	37	164	21	0	0	0	0	1	0	0	1	8	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	22	13	0	0	0	0	0	0	4	3	5	23
Zotu1628	13	4	2	5	40	8	0	4	0	2	5	9	9	2	0	7	1	2	0	0	1	2	0	0	23	3	16	0	0	0	9	5	3	7	20	77	1	3	0	40	7	17	13	0	0	0	5	5	14	0	0	0	1	0	27	15	20	0	1	9	5	4	9	9	14	3	1	0	0	5	1	21	0	0	0	2	0	16	0	0	2	1	0	5	19	17	8	6	12	1
Zotu1629	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	78	70	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu163	0	0	0	5	0	45	2	11	4	0	0	0	4	5	1	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	1847	419	5019	0	0	0	13	9	12	1	2	21	0	0	0	5	2	27	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	11	2	0	0	0	0	5	146	130	153	0	0	0	3	4	3	0
Zotu1630	0	0	1	0	0	1	0	0	0	16	11	13	0	0	0	0	0	0	3	14	7	0	0	0	0	0	14	0	0	0	0	0	0	6	4	0	1	0	0	0	0	0	4	0	0	1	0	1	1	2	1	0	0	0	0	0	0	5	2	1	0	0	12	3	0	0	0	0	0	19	2	102	0	3	1	1	0	11	3	41	0	0	0	0	0	36	0	0	0	18
Zotu1631	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	1	2	7	0	0	0	0	0	0	3	13	0	0	0	0	20	2	0	0	0	0	0	0	0	0	4	26	0	0	0	14	43	69	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	13	0	0	0	0	0	0	2	16	0	21
Zotu1632	1	1	4	7	5	17	0	2	0	8	3	0	1	1	2	6	13	7	1	0	0	0	1	0	2	0	1	0	1	0	9	2	8	0	2	3	0	0	0	1	0	0	0	0	1	31	41	9	7	3	6	0	1	0	2	2	0	0	0	0	7	0	2	4	3	2	1	0	0	1	1	8	0	0	0	9	7	155	4	1	0	0	0	1	0	7	0	1	0	6
Zotu1633	0	0	0	49	0	6	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	5	18	2	1	0	0	0	0	0	1	0	1	0	0	0	3	9	5	0	0	0	0	0	0	1	0	1	0	0	0	9	1	154	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	2	0	0	0	2	0	1	9
Zotu1634	0	0	0	0	0	0	1	12	7	0	0	0	0	0	0	3	3	8	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	1	6	42	78	44	0	0	0	0	0	0	0	0	0	0	0	6	17	10	0	0	0	0	0	0	0
Zotu1635	0	0	0	37	0	1	0	0	0	0	0	0	23	1	0	0	0	1	0	0	13	0	0	0	0	0	0	2	0	0	0	2	0	163	48	35	1	0	1	2	0	0	6	0	0	6	0	0	64	29	13	0	0	0	0	0	0	0	8	14	0	0	0	6	7	11	0	0	0	0	0	0	0	0	3	0	0	0	28	22	0	0	0	0	0	0	1	3	14	33
Zotu1636	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	2	16	8	0	0	0	0	0	0	0	3	4	0	0	0	0	13	1	0	0	0	0	0	0	16	22	42	0	0	0	0	1	0	0	0	0	0	0	0	16	25	2	0	0	0	0	0	0	0	0	0	0	0	0	58	91	89	0	0	0	3	12	0	0	0	0	0	0	0	0	1	18
Zotu1637	8	2	8	16	0	19	0	0	0	19	2	7	0	0	2	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	82	4	6	9	0	0	0	0	0	25	33	6	0	0	0	0	0	1	12	2	9	0	0	1	5	4	3	0	0	0	2	4	8	42	9	16	0	0	1	0	0	0	0	0	0	7	10	10	2	12	1	0	1	8	1	15	0	0	0	7
Zotu1638	0	0	0	3	165	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	66	2	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	1	0	0	1	2	0	0	0	0	0	0	0	6	4	1	0	0	0	2	0	4	0	0	13
Zotu1639	0	0	1	0	0	2	0	0	0	0	0	2	0	0	11	0	1	0	0	1	0	1	0	0	0	0	0	0	7	0	4	2	17	15	5	1	1	7	0	1	1	2	0	0	12	0	0	0	12	27	77	0	1	12	0	0	1	0	0	0	0	0	0	3	2	14	0	0	1	0	0	0	0	0	0	4	2	8	17	13	1	35	22	2	0	2	1	14	0	28
Zotu164	0	0	0	5	0	0	21	47	23	0	0	0	18	2	1	9	16	20	0	33	15	9	9	12	0	0	0	29	37	21	0	0	0	13	27	10	11	5	2	0	0	0	31	1	1	16	3	0	15	0	0	123	12	3	0	0	0	361	242	100	0	0	0	8	1	8	1572	1172	1017	0	0	0	0	40	23	0	0	0	0	38	84	22	22	0	0	0	0	0	0	33
Zotu1640	0	0	0	0	0	0	3	11	6	0	0	0	17	0	0	0	4	7	2	7	4	0	0	2	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	6	18	25	7	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	2	6	3	7	36	68	0	0	0	29	42	27	0	0	0	1	13	0	5	3	0	0	0	0	0	1	6
Zotu1641	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	8	326	20	0	0	0	0	0	0	30	7	0	0	0	0	0	157	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	20	0	0	0	0	0	0	27	25	14	53
Zotu1642	0	0	1	1291	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	7	0	0	0	1	0	0	0	0	7	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	6	81	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
Zotu1643	0	0	0	0	0	0	0	0	1	6	9	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	3	1	0	0	0	0	0	0	55	59	40	0	0	0	2	0	0	0	0	0	0	0	2	1	4	0	0	0	0
Zotu1644	0	0	0	0	0	5	0	0	1	0	0	0	0	1	0	0	14	2	0	0	0	2	8	3	0	0	0	0	0	1	0	0	0	0	2	1	10	13	21	0	0	0	5	0	2	0	0	4	0	0	0	4	1	36	0	0	0	0	0	0	0	0	0	0	12	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	16	382	39	0	0	0	1	1	5	0
Zotu1645	4	0	0	18	0	0	8	0	10	0	0	0	0	1	2	8	5	5	1	5	1	0	0	0	0	1	0	0	0	0	8	2	2	7	0	0	3	3	0	0	0	0	4	0	0	107	19	9	2	1	3	3	0	0	1	0	1	2	0	0	0	0	0	1	18	0	3	1	0	0	1	2	0	1	0	1	6	7	11	20	1	0	0	0	0	0	0	0	1	4
Zotu1646	222	22	15	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	91	47	0	0	0	0	0	0	15	1	1	0	0	0	30	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1647	28	22	20	0	0	0	0	0	0	0	0	0	1	8	8	0	4	0	69	26	33	0	0	0	0	10	10	1	0	5	1	1	0	2	4	0	0	0	0	0	0	0	4	0	0	0	0	1	11	0	0	0	0	0	0	0	1	2	1	0	52	120	190	0	0	0	0	0	0	1	11	10	9	1	0	1	7	10	17	4	0	1	0	0	0	16	0	0	6	4
Zotu1648	9	13	18	0	0	0	0	0	0	0	0	0	0	0	0	2	119	0	0	0	0	0	0	0	1	1	7	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	129	122	0	0	0	0	0	0	0	2	2	0	0	0	2	38	14	0	0	0	0	0	0	1	4	0	0	0	0
Zotu1649	16	0	2	0	0	0	0	0	1	292	27	21	0	0	0	1	2	13	0	0	0	0	0	0	5	6	2	0	0	0	9	7	3	2	7	10	0	0	1	8	2	3	0	0	0	9	12	4	2	0	0	0	0	1	9	6	3	0	0	2	4	3	4	2	1	1	0	0	0	19	5	21	0	0	0	12	8	8	7	0	0	0	1	8	0	3	2	3	0	3
Zotu165	0	0	0	0	0	0	0	0	0	0	0	0	4	215	120	0	4	2	120	6	0	39	33	118	0	0	0	1476	1044	1070	0	0	0	1	0	0	0	0	0	0	0	0	9	247	203	0	0	0	1	438	87	23	17	12	0	0	0	636	663	507	0	0	1	3	1	2	0	3	0	0	0	0	222	9	4	0	0	0	175	11	0	4	4	0	0	0	180	103	128	1
Zotu1650	3	3	6	21	9	44	0	0	0	20	6	6	0	1	2	7	3	78	12	14	5	1	0	1	1	0	2	1	0	1	23	3	6	13	6	0	0	1	5	0	3	1	2	0	0	0	4	11	4	19	5	1	0	0	2	0	0	2	3	1	3	2	7	20	4	11	0	0	4	7	4	9	3	1	0	15	6	32	21	16	0	0	3	5	1	9	1	5	3	13
Zotu1651	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	1	0	0	1	1	0	2	0	0	0	0	5	10	0	0	0	0	23	10	4	2	1	0	0	0	0	2	1	19	0	0	0	3	29	38	0	0	1	0	0	0	0	4	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	1	0	0	0	7	15	2	14	0	0	0	0	3	13	2	15
Zotu1652	1	2	41	1	86	0	0	0	0	0	0	2	0	0	0	2	2	314	11	11	5	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	2	0	0	0	0	3	1	0	0	1	2	2	2	1	1	0	0	3	0	0	0	1	2	0	1	2	2	1	1	2	0	0	1	1	0	0	3	1	2	1	0	1	52	5	0	6	1	5	1	0	1	0	2	11
Zotu1653	0	1	1	0	0	0	0	0	0	6	18	78	2	0	3	0	0	0	3	0	6	0	0	0	15	2	8	0	2	0	1	2	1	40	89	10	0	0	0	0	5	4	13	0	2	0	1	0	9	6	11	0	0	0	2	181	5	0	4	0	0	0	0	1	3	1	0	0	0	4	1	8	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	7	6	16
Zotu1654	0	0	2	143	0	474	0	0	0	1	0	0	0	1	0	0	9	0	0	1	23	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu1655	0	0	0	16	0	15	0	0	1	0	0	0	1	0	3	4	0	2	0	0	0	2	0	3	2	1	0	0	0	0	0	0	0	5	0	2	1	0	2	1	0	0	1	0	2	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	23	3	126	1	0	8	0	0	0	0	0	0	0	0	0	3	1	4	0	1	1	1	0	0	4	0	2
Zotu1656	0	0	0	4	187	11	0	1	0	0	0	1	0	1	0	1	0	0	0	1	9	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	5	0	0	0	1	0	10	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	1
Zotu1657	0	1	0	0	1	4	0	0	1	0	0	0	2	0	1	9	1	0	0	1	2	6	2	3	1	3	0	0	0	0	0	0	0	6	7	16	0	2	4	8	0	2	0	0	0	0	1	0	0	1	4	4	1	245	3	2	1	0	0	0	13	1	7	11	4	6	0	0	0	1	0	3	0	0	1	0	0	0	0	4	0	8	5	2	0	0	0	2	0	5
Zotu1658	25	4	6	21	3	11	1	0	1	11	1	2	0	1	2	0	22	4	0	2	4	0	1	0	8	4	4	1	1	0	9	5	1	15	5	2	5	0	0	9	2	6	4	0	3	12	4	5	4	10	2	0	0	0	8	12	0	0	1	2	12	6	7	3	17	15	0	0	0	3	3	0	0	2	2	6	1	5	4	22	0	2	0	8	6	6	0	2	1	10
Zotu1659	0	0	0	0	0	0	0	0	0	7	0	3	0	1	0	0	0	0	26	36	99	0	0	0	1	31	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	19	0	0	0	0	0	1	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	3
Zotu166	8	4	471	0	0	0	0	0	0	1	0	163	0	0	0	182	1	0	0	0	0	0	0	0	5	1	0	0	0	0	226	233	4943	0	0	0	0	0	0	0	0	114	0	0	0	0	3	2	0	0	0	0	0	0	0	1	216	0	0	0	35	3	1	0	0	0	0	0	0	6	1	2	0	0	0	610	312	167	0	0	0	0	0	2	0	0	0	0	0	0
Zotu1660	1	0	0	1	2	0	0	0	0	0	0	0	1	4	13	0	1	0	0	0	4	1	0	2	0	0	0	7	11	0	0	0	0	30	15	5	0	0	0	0	0	0	3	3	20	0	0	0	1	28	37	1	0	1	0	0	0	0	8	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	7	16	0	10	1	1	1	0	7	20	1	9
Zotu1661	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	1	1	0	0	0	0	0	1	0	0	0	1	6	165	43	1	0	1	0	0	0	23	0	1	0	0	0	1	6	5	1	2	21	0	0	0	0	30	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	3	3	0	0	0	0	0	0	11	31	12	31
Zotu1662	0	0	0	0	0	0	1	0	1	0	0	0	0	6	10	0	3	0	4	0	0	0	1	2	0	0	0	7	9	7	0	0	0	1	47	44	7	6	1	0	0	0	41	5	10	0	0	0	0	14	9	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	13	1	2	0	0	0	7	2	1	28	8	0	0	0	56	101	59	0
Zotu1663	14	0	1	23	6	29	2	0	0	6	1	1	3	9	6	2	12	6	8	19	14	0	3	0	0	2	0	0	0	0	52	10	2	10	10	1	0	0	0	6	2	2	2	0	0	92	9	6	14	9	2	0	0	0	7	0	0	1	3	0	0	1	3	11	5	5	0	0	0	0	0	0	0	1	0	12	9	11	12	9	0	0	0	1	1	1	0	0	0	1
Zotu1664	1	0	4	47	7	5	0	0	0	1	0	2	0	0	0	3	0	1	0	0	0	0	0	0	12	2	5	0	0	0	0	0	2	0	0	0	1	0	0	27	19	28	0	0	0	0	0	0	0	0	0	4	0	1	1	2	4	0	0	0	24	2	2	8	0	3	0	0	0	28	0	0	0	0	0	38	0	0	0	0	0	0	0	158	0	34	0	0	0	0
Zotu1665	4	0	2	1	3	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	0	0	0	0	0	0	117	4	12	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	6	66	43	0	0	0	0
Zotu1666	0	0	0	0	0	0	0	175	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	1	1	512	0	0	0	13	3	3	0	0	0	2	0	0	1	10	0	0	0	0	0	1	0
Zotu1667	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	1	6	0	0	0	0	10	0	0	0	0	0	0	0	14	9	27	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	69	117	114	0	0	0	3	7	0	0	0	0	0	0	0	0	2	5
Zotu1668	4	0	0	0	5	0	1	0	0	13	2	1	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	5	26	62	0	0	0	106	10	7	15	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	1	5	0	0	1	3	17	11	0	0	0	4	0	6	0	0	1	0	1	3	1	1	0	0	0	12	36	65	3	8	10	5
Zotu1669	2	1	10	8	0	12	3	0	0	20	41	20	0	0	0	0	0	2	0	0	2	0	1	2	7	1	11	0	0	0	0	3	2	10	6	4	0	1	1	5	5	3	4	0	0	0	0	0	0	0	2	0	0	0	13	10	20	0	1	1	2	0	2	9	13	41	0	0	0	12	4	25	0	0	3	3	0	3	4	5	0	0	1	12	10	23	1	4	1	12
Zotu167	5	3	0	1	0	0	23	0	13	1	0	0	0	0	0	23	19	81	0	0	0	0	0	1	0	3	2	0	0	0	16	3	7	0	0	0	4	0	0	2	0	0	0	0	0	3164	31	153	0	0	0	3	0	0	0	0	0	0	0	0	1	4	6	0	13	0	7	18	1	0	1	4	0	0	0	12	124	59	0	0	0	0	0	6	0	6	0	0	0	0
Zotu1670	2	6	47	0	1	0	1	0	0	3	33	42	1	0	0	0	5	0	0	0	0	8	0	0	17	4	1	0	0	0	2	4	11	28	0	3	0	0	0	5	5	57	0	0	0	2	0	1	0	0	0	0	0	0	1	0	5	0	0	0	11	2	8	6	6	23	0	0	0	9	2	7	0	0	0	3	2	1	1	0	0	0	0	14	3	10	0	0	0	1
Zotu1671	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	13	2	8	9	2	0	3	1	0	0	0	0	0	0	0	111	3	4	0	0	1	0	0	0	0	0	0	0	2	0	0	3	1	0	1	0	0	3	0	0	2	0	0	0	1	6	68	18	2	1	0	0	0	0	0	1	0	0	0	23
Zotu1672	0	0	0	2	179	6	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
Zotu1673	1	0	0	0	0	0	0	0	0	16	20	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	7	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	12	1	0	0	0	0	0	23	3	155	0	0	0	4	0	34	0	0	0	0	0	0	0	47	1	0	1	2
Zotu1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	19	20	20	0	0	0	0	0	0	26	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	39	1	0	0	0	0	186	36	28	0	0	0	0	0	172	0	49	0	0	0	0
Zotu1675	4	5	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	2	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	129	95	0	0	0	0	0	0	0	2	1	0	0	0	2	63	29	0	0	0	0	0	1	2	6	0	0	0	0
Zotu1676	27	0	3	0	0	26	0	0	0	2	0	5	0	0	0	4	292	3	0	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	6	1	3	1	6	3	0	1	0	4	0	25	0	0	0	5	1	9	0	0	0	2	0	0	0	0	0	0	0	0
